date,source,mean_sst,site
2017-10-30,ESACCI,NA,OL
2017-10-30,METOFFICE,22.0388306131803,OL
2017-10-31,ESACCI,NA,OL
2017-10-31,METOFFICE,21.8965050349662,OL
2017-11-01,ESACCI,NA,OL
2017-11-01,METOFFICE,21.794179455858,OL
2017-11-02,ESACCI,NA,OL
2017-11-02,METOFFICE,21.9444120106396,OL
2017-11-03,ESACCI,NA,OL
2017-11-03,METOFFICE,21.7581329450358,OL
2017-11-04,ESACCI,NA,OL
2017-11-04,METOFFICE,21.6585980635397,OL
2017-11-05,ESACCI,NA,OL
2017-11-05,METOFFICE,21.6992957370486,OL
2017-11-06,ESACCI,NA,OL
2017-11-06,METOFFICE,21.7476678289906,OL
2017-11-07,ESACCI,NA,OL
2017-11-07,METOFFICE,21.6325515524939,OL
2017-11-08,ESACCI,NA,OL
2017-11-08,METOFFICE,21.7725515493647,OL
2017-11-09,ESACCI,NA,OL
2017-11-09,METOFFICE,21.6088306227916,OL
2017-11-10,ESACCI,NA,OL
2017-11-10,METOFFICE,21.2662724909135,OL
2017-11-11,ESACCI,NA,OL
2017-11-11,METOFFICE,21.0046445897846,OL
2017-11-12,ESACCI,NA,OL
2017-11-12,METOFFICE,20.7581329673876,OL
2017-11-13,ESACCI,NA,OL
2017-11-13,METOFFICE,20.5483655302157,OL
2017-11-14,ESACCI,NA,OL
2017-11-14,METOFFICE,20.7885980829857,OL
2017-11-15,ESACCI,NA,OL
2017-11-15,METOFFICE,20.8495283141819,OL
2017-11-16,ESACCI,NA,OL
2017-11-16,METOFFICE,20.9802259856792,OL
2017-11-17,ESACCI,NA,OL
2017-11-17,METOFFICE,20.742551572387,OL
2017-11-18,ESACCI,NA,OL
2017-11-18,METOFFICE,20.6502259930552,OL
2017-11-19,ESACCI,NA,OL
2017-11-19,METOFFICE,20.5246446005134,OL
2017-11-20,ESACCI,NA,OL
2017-11-20,METOFFICE,20.3976678591655,OL
2017-11-21,ESACCI,NA,OL
2017-11-21,METOFFICE,20.2930166987139,OL
2017-11-22,ESACCI,NA,OL
2017-11-22,METOFFICE,20.3518539067011,OL
2017-11-23,ESACCI,NA,OL
2017-11-23,METOFFICE,20.4018539055836,OL
2017-11-24,ESACCI,NA,OL
2017-11-24,METOFFICE,20.2804585594598,OL
2017-11-25,ESACCI,NA,OL
2017-11-25,METOFFICE,20.4337143699877,OL
2017-11-26,ESACCI,NA,OL
2017-11-26,METOFFICE,20.9223190102293,OL
2017-11-27,ESACCI,NA,OL
2017-11-27,METOFFICE,20.7483655257454,OL
2017-11-28,ESACCI,NA,OL
2017-11-28,METOFFICE,20.5627841345446,OL
2017-11-29,ESACCI,NA,OL
2017-11-29,METOFFICE,20.4409236721522,OL
2017-11-30,ESACCI,NA,OL
2017-11-30,METOFFICE,20.1762725152769,OL
2017-12-01,ESACCI,NA,OL
2017-12-01,METOFFICE,20.1420864695294,OL
2017-12-02,ESACCI,NA,OL
2017-12-02,METOFFICE,20.1332492604246,OL
2017-12-03,ESACCI,NA,OL
2017-12-03,METOFFICE,19.8748771731763,OL
2017-12-04,ESACCI,NA,OL
2017-12-04,METOFFICE,19.7681329895158,OL
2017-12-05,ESACCI,NA,OL
2017-12-05,METOFFICE,19.7430167110074,OL
2017-12-06,ESACCI,NA,OL
2017-12-06,METOFFICE,19.8195283372042,OL
2017-12-07,ESACCI,NA,OL
2017-12-07,METOFFICE,19.6058074117487,OL
2017-12-08,ESACCI,NA,OL
2017-12-08,METOFFICE,19.3376678828583,OL
2017-12-09,ESACCI,NA,OL
2017-12-09,METOFFICE,19.00045858807,OL
2017-12-10,ESACCI,NA,OL
2017-12-10,METOFFICE,18.5079004595446,OL
2017-12-11,ESACCI,NA,OL
2017-12-11,METOFFICE,18.6769702232075,OL
2017-12-12,ESACCI,NA,OL
2017-12-12,METOFFICE,18.6972027808948,OL
2017-12-13,ESACCI,NA,OL
2017-12-13,METOFFICE,18.6060399922347,OL
2017-12-14,ESACCI,NA,OL
2017-12-14,METOFFICE,18.5197609243958,OL
2017-12-15,ESACCI,NA,OL
2017-12-15,METOFFICE,18.40255162469,OL
2017-12-16,ESACCI,NA,OL
2017-12-16,METOFFICE,18.2718539531928,OL
2017-12-17,ESACCI,NA,OL
2017-12-17,METOFFICE,18.1499934908003,OL
2017-12-18,ESACCI,NA,OL
2017-12-18,METOFFICE,18.0674353531107,OL
2017-12-19,ESACCI,NA,OL
2017-12-19,METOFFICE,18.0906911665444,OL
2017-12-20,ESACCI,NA,OL
2017-12-20,METOFFICE,18.1465051187852,OL
2017-12-21,ESACCI,NA,OL
2017-12-21,METOFFICE,18.3230167427469,OL
2017-12-22,ESACCI,NA,OL
2017-12-22,METOFFICE,18.0606911672149,OL
2017-12-23,ESACCI,NA,OL
2017-12-23,METOFFICE,18.0523190743788,OL
2017-12-24,ESACCI,NA,OL
2017-12-24,METOFFICE,17.9499934952706,OL
2017-12-25,ESACCI,NA,OL
2017-12-25,METOFFICE,17.6246446653334,OL
2017-12-26,ESACCI,NA,OL
2017-12-26,METOFFICE,17.6874353616044,OL
2017-12-27,ESACCI,NA,OL
2017-12-27,METOFFICE,17.772784196906,OL
2017-12-28,ESACCI,NA,OL
2017-12-28,METOFFICE,18.1306911656503,OL
2017-12-29,ESACCI,NA,OL
2017-12-29,METOFFICE,18.3988306945407,OL
2017-12-30,ESACCI,NA,OL
2017-12-30,METOFFICE,18.1985981408767,OL
2017-12-31,ESACCI,NA,OL
2017-12-31,METOFFICE,18.1379004678147,OL
2018-01-01,ESACCI,NA,OL
2018-01-01,METOFFICE,18.0451097722144,OL
2018-01-02,ESACCI,NA,OL
2018-01-02,METOFFICE,18.2595283720729,OL
2018-01-03,ESACCI,NA,OL
2018-01-03,METOFFICE,18.8497609170198,OL
2018-01-04,ESACCI,NA,OL
2018-01-04,METOFFICE,18.7060399899996,OL
2018-01-05,ESACCI,NA,OL
2018-01-05,METOFFICE,18.5437144122325,OL
2018-01-06,ESACCI,NA,OL
2018-01-06,METOFFICE,18.5923190623089,OL
2018-01-07,ESACCI,NA,OL
2018-01-07,METOFFICE,18.6067376666377,OL
2018-01-08,ESACCI,NA,OL
2018-01-08,METOFFICE,18.3676679045395,OL
2018-01-09,ESACCI,NA,OL
2018-01-09,METOFFICE,18.8981330089618,OL
2018-01-10,ESACCI,NA,OL
2018-01-10,METOFFICE,18.7085981294773,OL
2018-01-11,ESACCI,NA,OL
2018-01-11,METOFFICE,18.7379004544037,OL
2018-01-12,ESACCI,NA,OL
2018-01-12,METOFFICE,18.7081330132086,OL
2018-01-13,ESACCI,NA,OL
2018-01-13,METOFFICE,18.4658074372297,OL
2018-01-14,ESACCI,NA,OL
2018-01-14,METOFFICE,18.3009237199849,OL
2018-01-15,ESACCI,NA,OL
2018-01-15,METOFFICE,18.4067376711081,OL
2018-01-16,ESACCI,NA,OL
2018-01-16,METOFFICE,18.2646446510283,OL
2018-01-17,ESACCI,NA,OL
2018-01-17,METOFFICE,18.2425516282663,OL
2018-01-18,ESACCI,NA,OL
2018-01-18,METOFFICE,18.5127841803657,OL
2018-01-19,ESACCI,NA,OL
2018-01-19,METOFFICE,18.6232492941757,OL
2018-01-20,ESACCI,NA,OL
2018-01-20,METOFFICE,18.5939469692493,OL
2018-01-21,ESACCI,NA,OL
2018-01-21,METOFFICE,18.4032492990931,OL
2018-01-22,ESACCI,NA,OL
2018-01-22,METOFFICE,18.2227841868477,OL
2018-01-23,ESACCI,NA,OL
2018-01-23,METOFFICE,18.000691168556,OL
2018-01-24,ESACCI,NA,OL
2018-01-24,METOFFICE,17.9688307041519,OL
2018-01-25,ESACCI,NA,OL
2018-01-25,METOFFICE,17.8279004747438,OL
2018-01-26,ESACCI,NA,OL
2018-01-26,METOFFICE,17.7281330351133,OL
2018-01-27,ESACCI,NA,OL
2018-01-27,METOFFICE,17.754179546159,OL
2018-01-28,ESACCI,NA,OL
2018-01-28,METOFFICE,17.70650512862,OL
2018-01-29,ESACCI,NA,OL
2018-01-29,METOFFICE,17.8951097755672,OL
2018-01-30,ESACCI,NA,OL
2018-01-30,METOFFICE,18.0248772145271,OL
2018-01-31,ESACCI,NA,OL
2018-01-31,METOFFICE,18.0155748891536,OL
2018-02-01,ESACCI,NA,OL
2018-02-01,METOFFICE,17.9479004720616,OL
2018-02-02,ESACCI,NA,OL
2018-02-02,METOFFICE,18.4734818556628,OL
2018-02-03,ESACCI,NA,OL
2018-02-03,METOFFICE,18.5046446456639,OL
2018-02-04,ESACCI,NA,OL
2018-02-04,METOFFICE,18.6209237128323,OL
2018-02-05,ESACCI,NA,OL
2018-02-05,METOFFICE,18.6253423173847,OL
2018-02-06,ESACCI,NA,OL
2018-02-06,METOFFICE,18.5495283655909,OL
2018-02-07,ESACCI,NA,OL
2018-02-07,METOFFICE,18.5283655753663,OL
2018-02-08,ESACCI,NA,OL
2018-02-08,METOFFICE,18.7334818498513,OL
2018-02-09,ESACCI,NA,OL
2018-02-09,METOFFICE,18.7913888253012,OL
2018-02-10,ESACCI,NA,OL
2018-02-10,METOFFICE,18.6060399922347,OL
2018-02-11,ESACCI,NA,OL
2018-02-11,METOFFICE,18.2513888373711,OL
2018-02-12,ESACCI,NA,OL
2018-02-12,METOFFICE,18.2095283731905,OL
2018-02-13,ESACCI,NA,OL
2018-02-13,METOFFICE,19.3251097436042,OL
2018-02-14,ESACCI,NA,OL
2018-02-14,METOFFICE,18.9937144021742,OL
2018-02-15,ESACCI,NA,OL
2018-02-15,METOFFICE,18.6630167351473,OL
2018-02-16,ESACCI,NA,OL
2018-02-16,METOFFICE,18.4372027867062,OL
2018-02-17,ESACCI,NA,OL
2018-02-17,METOFFICE,18.8518539402288,OL
2018-02-18,ESACCI,NA,OL
2018-02-18,METOFFICE,18.6923190600737,OL
2018-02-19,ESACCI,NA,OL
2018-02-19,METOFFICE,19.0506911450867,OL
2018-02-20,ESACCI,NA,OL
2018-02-20,METOFFICE,18.8497609170198,OL
2018-02-21,ESACCI,NA,OL
2018-02-21,METOFFICE,18.3772027880473,OL
2018-02-22,ESACCI,NA,OL
2018-02-22,METOFFICE,18.1806911645327,OL
2018-02-23,ESACCI,NA,OL
2018-02-23,METOFFICE,17.6355748976472,OL
2018-02-24,ESACCI,NA,OL
2018-02-24,METOFFICE,17.7309237327254,OL
2018-02-25,ESACCI,NA,OL
2018-02-25,METOFFICE,17.4290632743562,OL
2018-02-26,ESACCI,NA,OL
2018-02-26,METOFFICE,17.1439470016593,OL
2018-02-27,ESACCI,NA,OL
2018-02-27,METOFFICE,17.1276679322557,OL
2018-02-28,ESACCI,NA,OL
2018-02-28,METOFFICE,17.2441795575584,OL
2018-03-01,ESACCI,NA,OL
2018-03-01,METOFFICE,17.1658074662869,OL
2018-03-02,ESACCI,NA,OL
2018-03-02,METOFFICE,17.4065051353255,OL
2018-03-03,ESACCI,NA,OL
2018-03-03,METOFFICE,17.3895283915189,OL
2018-03-04,ESACCI,NA,OL
2018-03-04,METOFFICE,17.2211563022591,OL
2018-03-05,ESACCI,NA,OL
2018-03-05,METOFFICE,17.4755749012235,OL
2018-03-06,ESACCI,NA,OL
2018-03-06,METOFFICE,17.7330167559344,OL
2018-03-07,ESACCI,NA,OL
2018-03-07,METOFFICE,18.04487721408,OL
2018-03-08,ESACCI,NA,OL
2018-03-08,METOFFICE,18.0930167478878,OL
2018-03-09,ESACCI,NA,OL
2018-03-09,METOFFICE,18.1358074446057,OL
2018-03-10,ESACCI,NA,OL
2018-03-10,METOFFICE,18.0337144236319,OL
2018-03-11,ESACCI,NA,OL
2018-03-11,METOFFICE,18.5965051087269,OL
2018-03-12,ESACCI,NA,OL
2018-03-12,METOFFICE,19.3511562546499,OL
2018-03-13,ESACCI,NA,OL
2018-03-13,METOFFICE,19.5269702042085,OL
2018-03-14,ESACCI,NA,OL
2018-03-14,METOFFICE,19.2511562568851,OL
2018-03-15,ESACCI,NA,OL
2018-03-15,METOFFICE,19.1225516085968,OL
2018-03-16,ESACCI,NA,OL
2018-03-16,METOFFICE,18.7999934762717,OL
2018-03-17,ESACCI,NA,OL
2018-03-17,METOFFICE,18.5385981332771,OL
2018-03-18,ESACCI,NA,OL
2018-03-18,METOFFICE,18.6972027808948,OL
2018-03-19,ESACCI,NA,OL
2018-03-19,METOFFICE,18.7818539417934,OL
2018-03-20,ESACCI,NA,OL
2018-03-20,METOFFICE,18.7088306876116,OL
2018-03-21,ESACCI,NA,OL
2018-03-21,METOFFICE,18.8979004508274,OL
2018-03-22,ESACCI,NA,OL
2018-03-22,METOFFICE,18.5781330161144,OL
2018-03-23,ESACCI,NA,OL
2018-03-23,METOFFICE,19.1930167233008,OL
2018-03-24,ESACCI,NA,OL
2018-03-24,METOFFICE,19.0123190529212,OL
2018-03-25,ESACCI,NA,OL
2018-03-25,METOFFICE,19.0313888199368,OL
2018-03-26,ESACCI,NA,OL
2018-03-26,METOFFICE,18.8369702196312,OL
2018-03-27,ESACCI,NA,OL
2018-03-27,METOFFICE,18.0906911665444,OL
2018-03-28,ESACCI,NA,OL
2018-03-28,METOFFICE,18.0202260518403,OL
2018-03-29,ESACCI,NA,OL
2018-03-29,METOFFICE,18.4504586003634,OL
2018-03-30,ESACCI,NA,OL
2018-03-30,METOFFICE,18.3585981373004,OL
2018-03-31,ESACCI,NA,OL
2018-03-31,METOFFICE,18.2551097675205,OL
2018-04-01,ESACCI,NA,OL
2018-04-01,METOFFICE,18.8341795220192,OL
2018-04-02,ESACCI,NA,OL
2018-04-02,METOFFICE,18.8485981263481,OL
2018-04-03,ESACCI,NA,OL
2018-04-03,METOFFICE,19.0344120756832,OL
2018-04-04,ESACCI,NA,OL
2018-04-04,METOFFICE,18.8948771950811,OL
2018-04-05,ESACCI,NA,OL
2018-04-05,METOFFICE,19.267667884423,OL
2018-04-06,ESACCI,NA,OL
2018-04-06,METOFFICE,19.3351097433807,OL
2018-04-07,ESACCI,NA,OL
2018-04-07,METOFFICE,19.3351097433807,OL
2018-04-08,ESACCI,NA,OL
2018-04-08,METOFFICE,19.4267376483093,OL
2018-04-09,ESACCI,NA,OL
2018-04-09,METOFFICE,19.6685981080196,OL
2018-04-10,ESACCI,NA,OL
2018-04-10,METOFFICE,19.4902260189833,OL
2018-04-11,ESACCI,NA,OL
2018-04-11,METOFFICE,19.5834818308523,OL
2018-04-12,ESACCI,NA,OL
2018-04-12,METOFFICE,19.9841794963147,OL
2018-04-13,ESACCI,NA,OL
2018-04-13,METOFFICE,19.8209236860102,OL
2018-04-14,ESACCI,NA,OL
2018-04-14,METOFFICE,19.9088306607895,OL
2018-04-15,ESACCI,NA,OL
2018-04-15,METOFFICE,20.055574843556,OL
2018-04-16,ESACCI,NA,OL
2018-04-16,METOFFICE,19.7458074086194,OL
2018-04-17,ESACCI,NA,OL
2018-04-17,METOFFICE,19.8630167083252,OL
2018-04-18,ESACCI,NA,OL
2018-04-18,METOFFICE,19.736505083246,OL
2018-04-19,ESACCI,NA,OL
2018-04-19,METOFFICE,19.8253422905626,OL
2018-04-20,ESACCI,NA,OL
2018-04-20,METOFFICE,19.1506911428515,OL
2018-04-21,ESACCI,NA,OL
2018-04-21,METOFFICE,19.135109747851,OL
2018-04-22,ESACCI,NA,OL
2018-04-22,METOFFICE,19.4292957877871,OL
2018-04-23,ESACCI,NA,OL
2018-04-23,METOFFICE,19.1658074215835,OL
2018-04-24,ESACCI,NA,OL
2018-04-24,METOFFICE,19.0625516099379,OL
2018-04-25,ESACCI,NA,OL
2018-04-25,METOFFICE,19.6567376431684,OL
2018-04-26,ESACCI,NA,OL
2018-04-26,METOFFICE,19.7951097330989,OL
2018-04-27,ESACCI,NA,OL
2018-04-27,METOFFICE,19.8306911276524,OL
2018-04-28,ESACCI,NA,OL
2018-04-28,METOFFICE,19.4779004378634,OL
2018-04-29,ESACCI,NA,OL
2018-04-29,METOFFICE,19.1918539326292,OL
2018-04-30,ESACCI,NA,OL
2018-04-30,METOFFICE,18.8837144046329,OL
2018-05-01,ESACCI,NA,OL
2018-05-01,METOFFICE,18.6432492937287,OL
2018-05-02,ESACCI,NA,OL
2018-05-02,METOFFICE,18.7474353379116,OL
2018-05-03,ESACCI,NA,OL
2018-05-03,METOFFICE,18.9267376594852,OL
2018-05-04,ESACCI,NA,OL
2018-05-04,METOFFICE,18.90929579941,OL
2018-05-05,ESACCI,NA,OL
2018-05-05,METOFFICE,19.4255748576376,OL
2018-05-06,ESACCI,NA,OL
2018-05-06,METOFFICE,19.3246446273355,OL
2018-05-07,ESACCI,NA,OL
2018-05-07,METOFFICE,19.4346446248768,OL
2018-05-08,ESACCI,NA,OL
2018-05-08,METOFFICE,19.3965050908456,OL
2018-05-09,ESACCI,NA,OL
2018-05-09,METOFFICE,19.512086483611,OL
2018-05-10,ESACCI,NA,OL
2018-05-10,METOFFICE,19.9046446143715,OL
2018-05-11,ESACCI,NA,OL
2018-05-11,METOFFICE,20.2904585592362,OL
2018-05-12,ESACCI,NA,OL
2018-05-12,METOFFICE,20.8797608716457,OL
2018-05-13,ESACCI,NA,OL
2018-05-13,METOFFICE,20.696970178057,OL
2018-05-14,ESACCI,NA,OL
2018-05-14,METOFFICE,20.6597608765631,OL
2018-05-15,ESACCI,NA,OL
2018-05-15,METOFFICE,20.654877155742,OL
2018-05-16,ESACCI,NA,OL
2018-05-16,METOFFICE,20.5874352967843,OL
2018-05-17,ESACCI,NA,OL
2018-05-17,METOFFICE,20.3439469301337,OL
2018-05-18,ESACCI,NA,OL
2018-05-18,METOFFICE,20.05417949475,OL
2018-05-19,ESACCI,NA,OL
2018-05-19,METOFFICE,19.6692957824226,OL
2018-05-20,ESACCI,NA,OL
2018-05-20,METOFFICE,19.4427841595786,OL
2018-05-21,ESACCI,NA,OL
2018-05-21,METOFFICE,19.60534229548,OL
2018-05-22,ESACCI,NA,OL
2018-05-22,METOFFICE,19.4069702068907,OL
2018-05-23,ESACCI,NA,OL
2018-05-23,METOFFICE,19.1069702135962,OL
2018-05-24,ESACCI,NA,OL
2018-05-24,METOFFICE,19.0555748659078,OL
2018-05-25,ESACCI,NA,OL
2018-05-25,METOFFICE,18.6713888279834,OL
2018-05-26,ESACCI,NA,OL
2018-05-26,METOFFICE,19.0030167275477,OL
2018-05-27,ESACCI,NA,OL
2018-05-27,METOFFICE,19.3992957884576,OL
2018-05-28,ESACCI,NA,OL
2018-05-28,METOFFICE,19.3720864867402,OL
2018-05-29,ESACCI,NA,OL
2018-05-29,METOFFICE,19.360923696292,OL
2018-05-30,ESACCI,NA,OL
2018-05-30,METOFFICE,19.4390632294292,OL
2018-05-31,ESACCI,NA,OL
2018-05-31,METOFFICE,19.6330167134661,OL
2018-06-01,ESACCI,NA,OL
2018-06-01,METOFFICE,20.1785980966202,OL
2018-06-02,ESACCI,NA,OL
2018-06-02,METOFFICE,19.804877174741,OL
2018-06-03,ESACCI,NA,OL
2018-06-03,METOFFICE,19.8232492673536,OL
2018-06-04,ESACCI,NA,OL
2018-06-04,METOFFICE,19.7244120602605,OL
2018-06-05,ESACCI,NA,OL
2018-06-05,METOFFICE,19.803481825935,OL
2018-06-06,ESACCI,NA,OL
2018-06-06,METOFFICE,19.9920864728821,OL
2018-06-07,ESACCI,NA,OL
2018-06-07,METOFFICE,20.0176678676592,OL
2018-06-08,ESACCI,NA,OL
2018-06-08,METOFFICE,19.8934818239233,OL
2018-06-09,ESACCI,NA,OL
2018-06-09,METOFFICE,20.2360399558014,OL
2018-06-10,ESACCI,NA,OL
2018-06-10,METOFFICE,20.2134818167708,OL
2018-06-11,ESACCI,NA,OL
2018-06-11,METOFFICE,20.2432492579659,OL
2018-06-12,ESACCI,NA,OL
2018-06-12,METOFFICE,20.2599934436381,OL
2018-06-13,ESACCI,NA,OL
2018-06-13,METOFFICE,20.6448771559655,OL
2018-06-14,ESACCI,NA,OL
2018-06-14,METOFFICE,20.5518539022308,OL
2018-06-15,ESACCI,NA,OL
2018-06-15,METOFFICE,20.9885980785153,OL
2018-06-16,ESACCI,NA,OL
2018-06-16,METOFFICE,21.0776678439663,OL
2018-06-17,ESACCI,NA,OL
2018-06-17,METOFFICE,21.4837143465184,OL
2018-06-18,ESACCI,NA,OL
2018-06-18,METOFFICE,21.0741794719513,OL
2018-06-19,ESACCI,NA,OL
2018-06-19,METOFFICE,20.9844120320973,OL
2018-06-20,ESACCI,NA,OL
2018-06-20,METOFFICE,20.854412035003,OL
2018-06-21,ESACCI,NA,OL
2018-06-21,METOFFICE,21.3334817917368,OL
2018-06-22,ESACCI,NA,OL
2018-06-22,METOFFICE,21.5246445781617,OL
2018-06-23,ESACCI,NA,OL
2018-06-23,METOFFICE,21.2651097002418,OL
2018-06-24,ESACCI,NA,OL
2018-06-24,METOFFICE,21.3783655116638,OL
2018-06-25,ESACCI,NA,OL
2018-06-25,METOFFICE,21.7406910849605,OL
2018-06-26,ESACCI,NA,OL
2018-06-26,METOFFICE,21.6558073659276,OL
2018-06-27,ESACCI,NA,OL
2018-06-27,METOFFICE,21.6216213201801,OL
2018-06-28,ESACCI,NA,OL
2018-06-28,METOFFICE,21.4006910925601,OL
2018-06-29,ESACCI,NA,OL
2018-06-29,METOFFICE,21.3499934192747,OL
2018-06-30,ESACCI,NA,OL
2018-06-30,METOFFICE,21.3123190015122,OL
2018-07-01,ESACCI,NA,OL
2018-07-01,METOFFICE,21.7951096883954,OL
2018-07-02,ESACCI,NA,OL
2018-07-02,METOFFICE,22.45976083633,OL
2018-07-03,ESACCI,NA,OL
2018-07-03,METOFFICE,22.8095282703725,OL
2018-07-04,ESACCI,NA,OL
2018-07-04,METOFFICE,23.1272026818766,OL
2018-07-05,ESACCI,NA,OL
2018-07-05,METOFFICE,23.2609236091203,OL
2018-07-06,ESACCI,NA,OL
2018-07-06,METOFFICE,23.0934817523977,OL
2018-07-07,ESACCI,NA,OL
2018-07-07,METOFFICE,23.0406910559033,OL
2018-07-08,ESACCI,NA,OL
2018-07-08,METOFFICE,22.8006910612677,OL
2018-07-09,ESACCI,NA,OL
2018-07-09,METOFFICE,22.5983654843947,OL
2018-07-10,ESACCI,NA,OL
2018-07-10,METOFFICE,22.7562724576094,OL
2018-07-11,ESACCI,NA,OL
2018-07-11,METOFFICE,22.5062724631973,OL
2018-07-12,ESACCI,NA,OL
2018-07-12,METOFFICE,22.5458073460346,OL
2018-07-13,ESACCI,NA,OL
2018-07-13,METOFFICE,22.8206910608206,OL
2018-07-14,ESACCI,NA,OL
2018-07-14,METOFFICE,23.0137143123202,OL
2018-07-15,ESACCI,NA,OL
2018-07-15,METOFFICE,23.0072026845588,OL
2018-07-16,ESACCI,NA,OL
2018-07-16,METOFFICE,23.3409236073321,OL
2018-07-17,ESACCI,NA,OL
2018-07-17,METOFFICE,23.0951096593381,OL
2018-07-18,ESACCI,NA,OL
2018-07-18,METOFFICE,23.0588305903815,OL
2018-07-19,ESACCI,NA,OL
2018-07-19,METOFFICE,22.9079003611969,OL
2018-07-20,ESACCI,NA,OL
2018-07-20,METOFFICE,22.8039468751484,OL
2018-07-21,ESACCI,NA,OL
2018-07-21,METOFFICE,22.6304585069332,OL
2018-07-22,ESACCI,NA,OL
2018-07-22,METOFFICE,22.2385980505757,OL
2018-07-23,ESACCI,NA,OL
2018-07-23,METOFFICE,22.1958073538577,OL
2018-07-24,ESACCI,NA,OL
2018-07-24,METOFFICE,22.1032492163916,OL
2018-07-25,ESACCI,NA,OL
2018-07-25,METOFFICE,21.9760399169094,OL
2018-07-26,ESACCI,NA,OL
2018-07-26,METOFFICE,21.730691085184,OL
2018-07-27,ESACCI,NA,OL
2018-07-27,METOFFICE,21.7781329445888,OL
2018-07-28,ESACCI,NA,OL
2018-07-28,METOFFICE,21.993714335119,OL
2018-07-29,ESACCI,NA,OL
2018-07-29,METOFFICE,22.0369701481056,OL
2018-07-30,ESACCI,NA,OL
2018-07-30,METOFFICE,22.4499933946878,OL
2018-07-31,ESACCI,NA,OL
2018-07-31,METOFFICE,22.930691058362,OL
2018-08-01,ESACCI,NA,OL
2018-08-01,METOFFICE,23.4176677916632,OL
2018-08-02,ESACCI,NA,OL
2018-08-02,METOFFICE,23.6388305774175,OL
2018-08-03,ESACCI,NA,OL
2018-08-03,METOFFICE,24.159760798332,OL
2018-08-04,ESACCI,NA,OL
2018-08-04,METOFFICE,24.1111561482556,OL
2018-08-05,ESACCI,NA,OL
2018-08-05,METOFFICE,24.7523189246222,OL
2018-08-06,ESACCI,NA,OL
2018-08-06,METOFFICE,24.2948770743816,OL
2018-08-07,ESACCI,NA,OL
2018-08-07,METOFFICE,24.2751096329631,OL
2018-08-08,ESACCI,NA,OL
2018-08-08,METOFFICE,24.8351096204461,OL
2018-08-09,ESACCI,NA,OL
2018-08-09,METOFFICE,25.0392956623938,OL
2018-08-10,ESACCI,NA,OL
2018-08-10,METOFFICE,25.3137142609112,OL
2018-08-11,ESACCI,NA,OL
2018-08-11,METOFFICE,25.5974351848021,OL
2018-08-12,ESACCI,NA,OL
2018-08-12,METOFFICE,26.102086336313,OL
2018-08-13,ESACCI,NA,OL
2018-08-13,METOFFICE,25.8469700629455,OL
2018-08-14,ESACCI,NA,OL
2018-08-14,METOFFICE,25.7541793673451,OL
2018-08-15,ESACCI,NA,OL
2018-08-15,METOFFICE,25.7099933218211,OL
2018-08-16,ESACCI,NA,OL
2018-08-16,METOFFICE,25.6562723927893,OL
2018-08-17,ESACCI,NA,OL
2018-08-17,METOFFICE,25.6467375092815,OL
2018-08-18,ESACCI,NA,OL
2018-08-18,METOFFICE,25.2446444950132,OL
2018-08-19,ESACCI,NA,OL
2018-08-19,METOFFICE,25.9223188984706,OL
2018-08-20,ESACCI,NA,OL
2018-08-20,METOFFICE,26.0120863383247,OL
2018-08-21,ESACCI,NA,OL
2018-08-21,METOFFICE,26.0951095922829,OL
2018-08-22,ESACCI,NA,OL
2018-08-22,METOFFICE,26.3185979593806,OL
2018-08-23,ESACCI,NA,OL
2018-08-23,METOFFICE,26.2865049368421,OL
2018-08-24,ESACCI,NA,OL
2018-08-24,METOFFICE,26.1962723807194,OL
2018-08-25,ESACCI,NA,OL
2018-08-25,METOFFICE,26.1876677297489,OL
2018-08-26,ESACCI,NA,OL
2018-08-26,METOFFICE,26.0916212202678,OL
2018-08-27,ESACCI,NA,OL
2018-08-27,METOFFICE,26.1102258710147,OL
2018-08-28,ESACCI,NA,OL
2018-08-28,METOFFICE,25.9927840131747,OL
2018-08-29,ESACCI,NA,OL
2018-08-29,METOFFICE,25.145109613517,OL
2018-08-30,ESACCI,NA,OL
2018-08-30,METOFFICE,25.3183654235979,OL
2018-08-31,ESACCI,NA,OL
2018-08-31,METOFFICE,25.2020863564296,OL
2018-09-01,ESACCI,NA,OL
2018-09-01,METOFFICE,24.8283654345503,OL
2018-09-02,ESACCI,NA,OL
2018-09-02,METOFFICE,25.2251096117289,OL
2018-09-03,ESACCI,NA,OL
2018-09-03,METOFFICE,25.592551463981,OL
2018-09-04,ESACCI,NA,OL
2018-09-04,METOFFICE,25.4895282104698,OL
2018-09-05,ESACCI,NA,OL
2018-09-05,METOFFICE,25.6925514617458,OL
2018-09-06,ESACCI,NA,OL
2018-09-06,METOFFICE,25.5983654173394,OL
2018-09-07,ESACCI,NA,OL
2018-09-07,METOFFICE,25.2239468210572,OL
2018-09-08,ESACCI,NA,OL
2018-09-08,METOFFICE,25.2492956576999,OL
2018-09-09,ESACCI,NA,OL
2018-09-09,METOFFICE,25.6860398339844,OL
2018-09-10,ESACCI,NA,OL
2018-09-10,METOFFICE,25.3960398404664,OL
2018-09-11,ESACCI,NA,OL
2018-09-11,METOFFICE,25.5423189069643,OL
2018-09-12,ESACCI,NA,OL
2018-09-12,METOFFICE,25.4483654206922,OL
2018-09-13,ESACCI,NA,OL
